EPOCH	TIME	MOVTSKIN	MOVACCTR	MOVACCLO	MOVACCFW	MOVTCOV	MADACCTR	MADACCLO	COMPGSR	PEDO3	PLATEAU	TRPEAKS	MOVTHETA	MADTHETA	TCOUNT	LOGSWEEP	LCOUNT	T0CROSS	L0CROSS	PEDO3TOE	LOPEAKS	MOVVBAT	MADACCFW	FCOUNT	F0CROSS	FWPEAKS	MOVGSR	EE	
1304692177	Fri 05/06/11 10:29:37	2468	2116	2444	2118	2332	221	189	682	24	0	292	2142	543	779	1756	668	216	206	0	347	3032	145	510	123	233	2053	385	
1304692237	Fri 05/06/11 10:30:37	2460	2149	2454	1988	2295	179	157	691	10	0	298	2110	780	495	1860	376	177	110	1	301	3033	120	346	64	211	2062	395	
1304692297	Fri 05/06/11 10:31:37	2453	2144	2477	1987	2281	73	47	675	0	0	292	2074	1105	161	1351	73	82	14	0	219	3035	47	77	24	189	2046	375	
1304692357	Fri 05/06/11 10:32:37	2445	2145	2491	2001	2274	52	36	665	0	0	230	2026	1142	99	464	22	59	14	0	173	3035	32	28	19	152	2036	301	
1304692417	Fri 05/06/11 10:33:37	2440	2135	2493	1996	2268	63	42	656	0	0	308	2038	1161	113	256	42	69	23	0	231	3035	37	18	8	188	2028	473	
1304692477	Fri 05/06/11 10:34:37	2435	2119	2490	1960	2264	33	22	647	0	0	115	2049	1229	54	648	21	31	7	0	76	3035	21	23	12	69	2018	218	
1304692537	Fri 05/06/11 10:35:37	2430	2114	2495	1978	2262	16	11	640	0	272	20	2090	1496	0	0	0	0	0	0	3	3035	9	0	0	8	2011	218	
1304692597	Fri 05/06/11 10:36:37	2425	2135	2465	2024	2256	214	202	630	19	2048	292	2082	614	805	1738	654	224	191	0	342	3035	130	456	98	265	2001	438	
1304692657	Fri 05/06/11 10:37:37	2420	2091	2455	2004	2241	225	235	625	34	0	278	2110	556	813	1791	823	226	249	0	343	3034	154	595	161	245	1996	462	
1304692717	Fri 05/06/11 10:38:37	2414	2124	2466	1974	2228	182	171	645	22	0	284	2161	506	630	1721	529	181	150	1	309	3029	110	378	82	219	2016	479	
1304692777	Fri 05/06/11 10:39:37	2409	2112	2456	1936	2222	169	126	656	11	0	215	2054	929	426	1848	350	112	93	2	174	3031	121	321	67	169	2027	429	
1304692837	Fri 05/06/11 10:40:37	2406	2098	2493	1956	2237	37	24	622	0	0	195	2050	1184	27	878	19	17	7	0	78	3031	27	11	1	133	1994	225	
1304692897	Fri 05/06/11 10:41:37	2406	2107	2493	1972	2252	37	28	611	0	78	136	2072	1298	52	1165	31	18	8	0	64	3031	25	32	8	82	1982	221	
1304692957	Fri 05/06/11 10:42:37	2406	2142	2446	1977	2262	168	169	602	23	0	272	2110	480	590	1671	556	137	167	0	285	3031	117	378	101	210	1973	420	
1304693017	Fri 05/06/11 10:43:37	2407	2117	2492	2023	2272	179	115	616	8	0	313	2210	742	664	1589	342	226	124	0	302	3031	118	369	117	263	1987	476	
1304693077	Fri 05/06/11 10:44:37	2408	2102	2465	2002	2283	278	297	626	52	0	296	2047	518	849	1938	948	214	276	0	336	3031	178	643	140	247	1997	681	
1304693162	Fri 05/06/11 10:46:02	4095	1884	2144	1611	4095	0	0	4095	0	0	0	2048	2492	0	0	0	0	0	0	0	3036	0	0	0	0	4095	4095	
1304693222	Fri 05/06/11 10:47:02	2368	2178	2428	1968	2290	366	447	189	65	0	334	2033	578	1075	1998	1214	288	294	0	337	3030	293	937	254	356	1560	855	
1304693282	Fri 05/06/11 10:48:02	2377	2177	2481	2021	2291	303	503	329	94	0	328	1964	591	1054	1890	1375	294	313	1	281	3030	254	840	225	334	1700	838	
1304693342	Fri 05/06/11 10:49:02	2384	2176	2477	2023	2280	366	625	428	117	0	345	1967	570	1255	1941	1630	314	333	0	314	3031	309	1065	295	347	1799	886	
1304693402	Fri 05/06/11 10:50:02	2389	2161	2440	1965	2283	377	593	514	114	0	359	1932	584	1338	1937	1588	342	332	0	326	3030	319	1148	308	332	1886	925	
1304693462	Fri 05/06/11 10:51:02	2395	2183	2480	2022	2293	338	556	742	105	0	343	1967	569	1219	1897	1537	334	328	0	301	3031	266	979	254	330	2113	919	
1304693522	Fri 05/06/11 10:52:02	2401	2196	2476	2041	2298	357	606	956	114	0	306	1946	556	1256	1935	1614	342	330	0	305	3030	264	902	249	345	2327	888	
1304693582	Fri 05/06/11 10:53:02	2406	2189	2479	2037	2306	352	591	1356	111	0	306	1956	566	1271	1931	1574	372	330	0	311	3031	250	864	218	354	2727	896	
1304693642	Fri 05/06/11 10:54:02	2413	2188	2480	2048	2324	375	639	1684	117	0	329	1950	578	1302	1950	1628	354	344	0	299	3030	277	937	273	359	3055	925	
1304693702	Fri 05/06/11 10:55:02	2421	2197	2476	2065	2351	360	632	1913	115	0	346	1955	582	1290	1957	1630	314	345	0	289	3031	282	923	195	337	3284	948	
1304693762	Fri 05/06/11 10:56:02	2430	2186	2481	2038	2374	390	658	2212	116	0	323	1977	578	1255	1980	1638	333	346	0	298	3030	331	1030	307	329	3583	926	
1304693822	Fri 05/06/11 10:57:02	2441	2183	2480	2015	2393	402	663	2626	118	0	302	1956	570	1257	1991	1631	320	348	0	298	3030	348	1078	339	310	3985	941	
1304693882	Fri 05/06/11 10:58:02	2448	2176	2482	2009	2396	366	604	2769	110	0	313	1955	577	1172	1964	1575	339	344	0	296	3031	318	1025	289	292	4085	897	
1304693942	Fri 05/06/11 10:59:02	2455	2182	2478	2018	2398	383	635	2901	116	0	304	1965	569	1218	1978	1627	339	348	0	292	3031	340	1096	349	298	4086	872	
1304694002	Fri 05/06/11 11:00:02	2464	2181	2480	2017	2412	385	647	3075	114	0	300	1950	562	1276	1966	1647	315	339	0	309	3030	316	975	358	326	4085	872	
1304694062	Fri 05/06/11 11:01:02	2471	2170	2486	2019	2413	352	606	3209	110	0	302	1982	568	1155	1944	1594	338	331	0	297	3030	288	947	298	303	4085	874	
1304694122	Fri 05/06/11 11:02:02	2474	2172	2486	2022	2411	374	641	3267	114	0	289	1963	546	1207	1948	1628	320	328	0	293	3030	301	949	335	294	4085	861	
1304694182	Fri 05/06/11 11:03:02	2475	2175	2484	2025	2408	349	591	3307	111	0	311	1956	571	1137	1938	1600	352	326	0	295	3031	283	897	265	299	4085	875	
1304694242	Fri 05/06/11 11:04:02	2476	2180	2483	2033	2406	352	605	3344	112	0	303	1947	572	1207	1943	1652	343	341	0	293	3031	307	991	279	286	4085	860	
1304694302	Fri 05/06/11 11:05:02	2480	2176	2476	1999	2416	125	197	3355	26	0	206	2149	621	406	1669	576	121	152	0	225	3031	120	362	101	214	4085	660	
1304694362	Fri 05/06/11 11:06:02	2483	2182	2476	2012	2426	157	233	3394	47	0	212	2066	665	523	1737	692	110	173	0	220	3031	129	398	127	216	4085	751	
1304694422	Fri 05/06/11 11:07:02	2486	2163	2481	1993	2432	195	301	3430	59	0	245	2096	576	677	1786	917	189	240	0	256	3030	168	552	169	261	4085	641	
1304694482	Fri 05/06/11 11:08:02	2490	2122	2491	1993	2435	48	64	3441	4	0	142	2135	649	96	1318	148	22	50	0	182	3030	52	105	33	154	4085	255	
1304694542	Fri 05/06/11 11:09:02	2493	2177	2474	2061	2442	163	237	3453	42	0	260	2178	469	524	1699	685	138	175	0	273	3030	131	452	139	293	4085	518	
1304694602	Fri 05/06/11 11:10:02	2489	2179	2389	1933	2431	223	239	3325	26	0	320	2135	434	816	1783	792	202	225	2	330	3030	188	675	195	340	4085	534	
1304694662	Fri 05/06/11 11:11:02	2450	2125	2372	1901	2393	107	109	2988	4	0	256	2158	372	359	1524	349	82	90	0	304	3030	88	258	57	242	4086	463	
1304694722	Fri 05/06/11 11:12:02	2438	2043	2298	1840	2356	75	66	2944	0	0	199	2187	672	237	1444	193	64	34	0	211	3030	63	162	43	188	4086	241	
1304694782	Fri 05/06/11 11:13:02	2432	1916	2429	1826	2348	18	16	2920	0	0	57	2045	1158	4	352	11	2	11	0	38	3030	15	7	4	47	4086	230	
1304694842	Fri 05/06/11 11:14:02	2429	2129	2437	1926	2356	25	23	2908	0	0	54	2083	1086	43	1178	54	10	16	0	51	3030	23	47	9	54	4086	221	
1304694902	Fri 05/06/11 11:15:02	2425	2207	2445	1918	2344	48	44	2889	0	0	212	2103	932	71	1089	68	24	36	0	190	3030	49	87	26	185	4086	214	
1304694962	Fri 05/06/11 11:16:02	2421	2114	2377	1777	2325	47	50	2873	0	0	197	2065	866	90	1067	105	34	61	0	209	3030	45	79	32	176	4086	191	
1304695022	Fri 05/06/11 11:17:02	2416	2087	2340	1740	2308	68	61	2835	0	0	230	2103	825	181	1225	151	76	71	0	231	3030	57	128	67	196	4086	211	
1304695082	Fri 05/06/11 11:18:02	2410	2232	2398	1865	2301	81	73	2810	0	0	250	2147	792	228	1320	227	80	102	0	258	3030	64	176	46	212	4086	311	
1304695142	Fri 05/06/11 11:19:02	2407	2115	2404	1790	2298	48	55	2772	0	0	196	2014	871	98	1146	110	25	51	0	243	3030	54	93	39	210	4085	182	
1304695202	Fri 05/06/11 11:20:02	2405	2014	2369	1742	2293	65	64	2712	0	0	245	2016	834	138	1112	135	58	77	0	259	3030	67	144	76	256	4060	250	
1304695262	Fri 05/06/11 11:21:02	2403	1945	2374	1745	2298	46	39	2554	0	0	183	2017	1014	74	919	41	35	18	0	166	3030	44	69	30	177	3923	214	
1304695322	Fri 05/06/11 11:22:02	2402	1957	2364	1733	2306	39	36	2283	0	0	142	2029	937	49	931	56	29	20	0	135	3029	41	63	29	135	3654	209	
1304695382	Fri 05/06/11 11:23:02	2401	2083	2407	1831	2306	49	50	2129	0	0	157	2007	752	106	1238	129	28	32	0	172	3030	46	100	26	159	3500	214	
1304695442	Fri 05/06/11 11:24:02	2400	1870	2409	1822	2316	16	14	2028	0	0	36	2095	1250	3	384	4	3	3	0	30	3030	15	1	0	43	3399	199	
1304695502	Fri 05/06/11 11:25:02	2400	1883	2410	1815	2333	13	11	1933	0	964	19	2139	1339	0	0	0	0	0	0	8	3030	11	0	0	25	3304	194	
1304695562	Fri 05/06/11 11:26:02	2400	1894	2407	1805	2341	13	14	1855	0	784	30	2162	1164	2	0	4	0	2	0	19	3030	13	3	1	30	3226	189	
1304695622	Fri 05/06/11 11:27:02	2401	1877	2391	1822	2345	25	23	1778	0	2049	93	1992	1053	26	1031	23	4	8	0	72	3029	24	24	8	83	3149	185	
1304695682	Fri 05/06/11 11:28:02	2401	1929	2371	1767	2351	46	36	1723	0	0	117	2009	843	93	1297	72	25	32	0	107	3030	37	62	23	115	3094	198	
1304695742	Fri 05/06/11 11:29:02	2401	1955	2358	1750	2346	41	34	1673	0	0	126	1951	808	92	1196	61	20	22	0	116	3030	40	78	23	110	3044	190	
1304695802	Fri 05/06/11 11:30:02	2401	1920	2307	1701	2337	34	28	1631	0	0	148	2052	1065	39	908	29	15	14	0	123	3030	34	50	23	136	3002	193	
1304695862	Fri 05/06/11 11:31:02	2399	1879	2316	1728	2326	53	48	1585	0	0	214	2095	771	103	1288	76	41	26	0	194	3030	54	103	42	184	2955	203	
1304695922	Fri 05/06/11 11:32:02	2398	1834	2312	1747	2316	41	31	1548	0	0	144	2080	871	69	1301	45	36	11	0	108	3029	37	46	14	127	2919	192	
1304695982	Fri 05/06/11 11:33:02	2396	1882	2297	1709	2305	32	29	1511	0	0	131	2082	889	34	921	44	8	20	0	103	3029	33	47	21	119	2882	192	
1304696042	Fri 05/06/11 11:34:02	2393	2114	2387	1793	2297	23	20	1474	0	0	55	2047	1283	31	1051	20	5	4	0	43	3029	21	22	5	40	2845	187	
1304696102	Fri 05/06/11 11:35:02	2390	2036	2362	1728	2292	30	26	1445	0	0	92	2004	1073	52	1094	41	10	19	0	67	3029	24	16	7	83	2816	189	
1304696162	Fri 05/06/11 11:36:02	2388	2092	2372	1769	2292	43	36	1420	0	0	175	2058	1070	78	1044	41	26	25	0	151	3029	37	45	23	142	2790	201	
1304696222	Fri 05/06/11 11:37:02	2387	2047	2351	1731	2290	34	26	1392	0	0	128	2003	1035	40	1024	24	10	11	0	90	3030	25	23	11	79	2763	193	
1304696282	Fri 05/06/11 11:38:02	2386	2122	2352	1740	2289	56	46	1364	0	0	184	1981	1002	116	1153	71	33	37	0	191	3029	40	54	29	157	2735	206	
1304696342	Fri 05/06/11 11:39:02	2384	2169	2359	1758	2288	64	51	1340	0	0	230	1964	856	135	1149	90	53	47	0	227	3029	51	96	43	186	2711	214	
1304696402	Fri 05/06/11 11:40:02	2383	2087	2346	1727	2287	40	37	1317	0	0	130	2020	1060	54	964	56	19	32	0	137	3029	34	45	18	127	2688	201	
1304696462	Fri 05/06/11 11:41:02	2382	2027	2332	1709	2283	47	37	1298	0	0	161	2056	816	87	987	46	33	28	0	156	3029	39	61	29	149	2669	202	
1304696522	Fri 05/06/11 11:42:02	2380	2115	2341	1720	2279	74	55	1279	0	0	249	1990	815	164	1227	84	61	42	0	264	3029	60	106	47	224	2650	281	
1304696582	Fri 05/06/11 11:43:02	2379	2012	2316	1693	2276	59	48	1261	0	0	221	2056	921	129	1112	87	53	35	0	199	3029	59	132	67	234	2632	214	
1304696642	Fri 05/06/11 11:44:02	2376	2038	2311	1683	2271	47	32	1246	0	0	193	2006	1030	75	870	25	34	15	0	140	3029	44	74	38	182	2616	207	
1304696702	Fri 05/06/11 11:45:02	2374	2031	2304	1678	2267	54	44	1229	0	0	208	2055	984	100	951	55	47	34	0	183	3029	52	106	53	200	2600	211	
1304696762	Fri 05/06/11 11:46:02	2372	1908	2348	1736	2267	26	25	1218	0	0	70	2134	1163	35	854	26	15	13	0	66	3029	26	31	18	68	2589	197	
1304696822	Fri 05/06/11 11:47:02	2373	1910	2348	1733	2271	21	20	1212	0	645	76	2050	1066	6	496	5	1	4	0	59	3031	19	5	2	58	2583	193	
1304696882	Fri 05/06/11 11:48:02	2373	1912	2320	1710	2268	34	29	1205	0	0	142	2049	1036	36	880	21	17	6	0	108	3033	31	28	18	132	2576	197	
1304696942	Fri 05/06/11 11:49:02	2371	1958	2334	1724	2262	45	38	1195	0	0	211	2038	949	65	844	37	26	16	0	186	3032	44	54	23	199	2566	206	
1304697002	Fri 05/06/11 11:50:02	2370	1914	2298	1701	2267	27	22	1162	0	0	88	1924	966	31	997	27	6	4	0	56	3033	24	24	11	62	2533	188	
1304697062	Fri 05/06/11 11:51:02	2370	2049	2399	1789	2273	26	22	1156	0	0	100	1999	1113	28	923	21	7	13	0	72	3033	24	18	11	91	2527	186	
1304697122	Fri 05/06/11 11:52:02	2370	1898	2292	1698	2276	42	35	1152	0	0	165	2044	1080	66	1034	55	27	26	0	132	3033	45	72	32	156	2523	195	
1304697182	Fri 05/06/11 11:53:02	2370	1890	2288	1697	2266	43	36	1145	0	0	191	2099	864	56	892	30	22	20	0	173	3032	42	56	32	182	2516	197	
1304697242	Fri 05/06/11 11:54:02	2369	1964	2265	1662	2266	48	42	1138	0	0	188	2047	996	74	1076	66	30	35	0	169	3031	47	80	40	185	2509	201	
1304697302	Fri 05/06/11 11:55:02	2367	1930	2265	1670	2270	39	35	1130	0	0	197	2114	1044	52	864	40	25	27	0	171	3027	43	70	38	183	2501	199	
1304697362	Fri 05/06/11 11:56:02	2366	1897	2266	1685	2270	49	38	1122	0	0	159	2072	960	103	1230	68	49	29	0	135	3029	48	93	49	143	2493	197	
1304697422	Fri 05/06/11 11:57:02	2365	1941	2265	1670	2266	54	43	1113	0	0	229	2025	945	98	1140	71	34	30	0	186	3029	52	88	53	215	2484	206	
1304697482	Fri 05/06/11 11:58:02	2363	1893	2251	1686	2268	44	36	1105	0	0	158	2000	1052	83	1108	49	34	22	0	141	3029	41	66	32	154	2476	199	
1304697542	Fri 05/06/11 11:59:02	2362	1920	2240	1667	2273	59	48	1096	0	0	211	2093	953	113	1351	103	46	35	0	182	3028	52	92	44	178	2467	208	
1304697602	Fri 05/06/11 12:00:02	2361	1853	2260	1696	2271	20	15	1088	0	0	61	2180	970	4	400	4	1	3	0	34	3029	16	9	4	49	2459	192	
1304697662	Fri 05/06/11 12:01:02	2361	1818	2266	1723	2267	24	19	1085	0	0	82	2171	798	16	852	7	7	3	0	64	3029	21	7	1	78	2456	189	
1304697722	Fri 05/06/11 12:02:02	2361	1960	2368	1783	2273	49	44	1078	0	0	201	2102	712	63	1185	65	23	26	0	193	3029	47	89	34	178	2449	207	
1304697782	Fri 05/06/11 12:03:02	2362	2107	2468	1896	2297	44	40	1080	0	0	153	2038	1016	75	1291	61	31	22	0	152	3028	37	66	23	142	2451	202	
1304697842	Fri 05/06/11 12:04:02	2364	2021	2412	1833	2318	30	27	1074	0	0	109	1897	1033	31	958	27	14	17	0	87	3028	29	29	16	86	2445	190	
1304697902	Fri 05/06/11 12:05:02	2366	1827	2301	1741	2315	29	26	1052	0	0	99	2046	875	34	966	27	15	14	0	94	3029	26	25	14	90	2423	186	
1304697962	Fri 05/06/11 12:06:02	2368	1905	2272	1755	2314	45	43	1065	0	0	162	2093	524	89	1306	95	25	17	0	120	3028	42	87	23	131	2436	195	
1304698022	Fri 05/06/11 12:07:02	2369	1842	2292	1722	2316	22	17	1064	0	0	79	2142	802	10	0	2	5	2	0	55	3028	18	10	5	75	2435	182	
1304698082	Fri 05/06/11 12:08:02	2370	1848	2291	1718	2312	28	29	1061	0	0	115	2013	845	25	806	51	9	25	0	95	3028	26	35	17	102	2432	185	
1304698142	Fri 05/06/11 12:09:02	2370	1873	2279	1700	2315	26	24	1058	0	0	97	2077	824	26	752	28	12	13	0	75	3028	23	20	11	80	2429	180	
1304698202	Fri 05/06/11 12:10:02	2370	1957	2269	1703	2311	42	40	1053	4	0	134	2072	881	80	1222	97	21	24	0	122	3029	38	83	24	130	2424	186	
1304698262	Fri 05/06/11 12:11:02	2368	2112	2460	1926	2302	222	286	1046	53	0	251	2044	638	719	1846	817	189	226	3	307	3028	168	611	167	267	2417	532	
1304698322	Fri 05/06/11 12:12:02	2365	2083	2421	1849	2286	168	253	1037	42	0	227	1956	659	535	1797	670	141	170	1	253	3028	135	469	111	228	2407	693	
1304698382	Fri 05/06/11 12:13:02	2363	2074	2429	1804	2289	42	44	1035	0	0	211	1948	922	37	736	59	18	37	0	226	3028	43	34	16	221	2406	226	
1304698442	Fri 05/06/11 12:14:02	2363	2103	2476	1928	2297	32	33	1033	0	0	129	2078	922	27	956	42	10	20	0	122	3028	37	49	13	146	2404	216	
1304698502	Fri 05/06/11 12:15:02	2364	2026	2388	1772	2304	66	60	1027	0	0	212	1941	783	148	1343	142	50	55	0	207	3029	62	118	44	186	2398	220	
1304698562	Fri 05/06/11 12:16:02	2365	2069	2412	1802	2305	54	52	1019	0	0	226	2039	889	90	1076	90	34	29	0	229	3028	55	88	32	224	2390	222	
1304698622	Fri 05/06/11 12:17:02	2365	2100	2439	1853	2307	45	43	1015	0	0	180	1975	905	77	1112	56	16	23	0	188	3028	43	53	20	193	2386	219	
1304698682	Fri 05/06/11 12:18:02	2366	2080	2422	1815	2315	69	68	1013	0	0	249	1907	821	143	1246	155	62	70	0	275	3028	69	158	68	248	2384	335	
1304698742	Fri 05/06/11 12:19:02	2366	2020	2358	1735	2315	65	61	1009	0	0	229	1975	726	141	1265	135	47	57	0	230	3029	62	131	57	228	2380	292	
1304698802	Fri 05/06/11 12:20:02	2367	1928	2275	1675	2311	22	18	1005	0	0	112	2222	756	8	0	7	3	3	0	58	3028	22	4	2	94	2376	199	
1304698862	Fri 05/06/11 12:21:02	2367	2029	2425	1829	2309	55	64	1005	3	0	202	2060	787	110	1275	133	34	55	0	243	3028	56	108	31	211	2376	215	
1304698922	Fri 05/06/11 12:22:02	2367	2052	2424	1840	2317	51	48	1001	0	0	182	1914	782	102	1202	92	33	41	0	186	3028	51	76	28	171	2372	217	
1304698982	Fri 05/06/11 12:23:02	2368	2089	2400	1813	2318	69	65	999	0	0	206	2001	767	162	1518	154	59	44	0	218	3028	68	152	44	203	2370	219	
1304699042	Fri 05/06/11 12:24:02	2369	2053	2387	1748	2315	44	42	996	0	0	239	1985	991	26	822	26	16	11	0	222	3028	46	48	23	230	2367	216	
1304699102	Fri 05/06/11 12:25:02	2369	1972	2356	1723	2307	25	18	992	0	0	91	2043	1234	14	672	7	5	2	0	58	3028	24	15	8	84	2363	194	
1304699162	Fri 05/06/11 12:26:02	2369	1959	2349	1718	2304	19	16	987	0	0	60	2115	1249	1	0	0	1	0	0	37	3028	16	2	1	34	2358	189	
1304699222	Fri 05/06/11 12:27:02	2369	1950	2347	1719	2302	19	15	983	0	907	53	2092	1291	4	0	1	3	1	0	28	3028	15	0	0	39	2354	187	
1304699282	Fri 05/06/11 12:28:02	2369	1925	2320	1726	2298	38	28	978	0	0	79	1966	1076	81	1199	52	14	16	0	54	3028	31	53	21	78	2349	187	
1304699342	Fri 05/06/11 12:29:02	2368	2053	2372	1809	2294	77	76	931	0	0	248	2025	686	186	1377	212	61	71	0	265	3028	81	190	53	239	2302	295	
1304699402	Fri 05/06/11 12:30:02	2368	2040	2381	1747	2303	67	58	933	0	0	245	2000	976	165	1201	123	71	54	0	223	3028	56	118	60	218	2304	282	
1304699462	Fri 05/06/11 12:31:02	2368	2122	2391	1802	2303	74	70	928	0	0	256	1995	771	164	1380	155	52	53	0	239	3027	73	164	53	223	2299	306	
1304699522	Fri 05/06/11 12:32:02	2368	2072	2395	1779	2302	56	52	924	0	0	218	1916	824	110	1235	96	38	33	0	202	3028	53	92	26	203	2295	215	
1304699582	Fri 05/06/11 12:33:02	2369	2094	2426	1808	2303	46	50	922	0	0	225	1975	939	53	965	67	23	28	0	229	3028	45	50	16	211	2293	217	
1304699642	Fri 05/06/11 12:34:02	2369	2099	2418	1804	2305	55	53	918	0	0	222	1914	919	96	1118	89	43	41	0	236	3028	53	92	42	221	2289	219	
1304699702	Fri 05/06/11 12:35:02	2369	1993	2372	1745	2309	30	27	913	0	0	121	1914	1070	29	920	30	8	14	0	98	3028	30	21	11	112	2284	203	
1304699762	Fri 05/06/11 12:36:02	2370	1959	2325	1700	2312	25	21	905	0	0	103	2051	1066	8	0	6	4	3	0	79	3028	22	7	3	81	2276	197	
1304699822	Fri 05/06/11 12:37:02	2370	1960	2327	1701	2310	17	14	900	0	656	34	2116	1272	3	0	1	0	0	0	19	3028	14	1	1	27	2271	191	
1304699882	Fri 05/06/11 12:38:02	2371	1954	2321	1704	2309	26	21	896	0	2048	80	1965	1040	31	911	14	5	5	0	47	3027	22	18	6	57	2267	186	
1304699942	Fri 05/06/11 12:39:02	2371	1842	2122	1952	2304	94	84	892	0	0	271	1997	653	280	1572	214	80	66	0	261	3028	73	185	47	220	2263	219	
1304700002	Fri 05/06/11 12:40:02	2371	2047	2397	1820	2294	61	64	892	0	0	134	2115	1080	161	1529	157	37	52	0	114	3027	47	115	36	111	2263	213	
1304700062	Fri 05/06/11 12:41:02	2371	2036	2398	1781	2292	30	31	892	0	0	135	1899	1030	29	995	35	11	23	0	123	3028	32	27	5	149	2263	198	
1304700122	Fri 05/06/11 12:42:02	2370	1948	2339	1714	2291	27	23	885	0	0	131	2028	1029	10	352	8	3	5	0	87	3027	25	8	4	109	2256	190	
1304700182	Fri 05/06/11 12:43:02	2370	2007	2371	1745	2287	35	34	881	0	0	172	2018	1074	22	644	42	8	15	0	129	3027	31	24	10	133	2251	198	
1304700242	Fri 05/06/11 12:44:02	2370	2070	2445	1830	2292	42	43	877	0	0	223	1865	915	30	856	43	8	22	0	221	3027	45	44	19	215	2248	212	
1304700302	Fri 05/06/11 12:45:02	2370	2063	2430	1834	2304	32	33	874	0	0	130	1871	1019	38	1035	42	19	22	0	111	3027	31	37	12	121	2245	198	
1304700362	Fri 05/06/11 12:46:02	2371	2053	2442	1846	2308	28	30	871	0	0	113	2036	1039	25	924	46	8	15	0	108	3028	31	27	9	141	2242	191	
1304700422	Fri 05/06/11 12:47:02	2370	2138	2423	1856	2312	113	97	865	7	0	221	2039	691	397	1484	347	108	101	0	252	3028	91	305	79	212	2236	320	
1304700482	Fri 05/06/11 12:48:02	2369	2142	2466	1930	2301	204	297	859	55	0	254	2034	526	725	1798	865	174	237	3	312	3028	161	578	140	248	2230	560	
1304700542	Fri 05/06/11 12:49:02	2366	2146	2468	1983	2287	137	162	848	21	0	235	2092	921	494	1671	490	130	145	0	258	3027	112	427	84	188	2219	476	
1304700602	Fri 05/06/11 12:50:02	2364	2087	2465	1877	2288	45	46	837	0	0	203	2055	1350	73	890	61	37	35	0	230	3027	38	38	19	171	2208	227	
1304700662	Fri 05/06/11 12:51:02	2363	2124	2474	1907	2295	44	44	834	0	0	221	2124	1484	45	940	42	27	29	0	212	3027	30	19	8	140	2205	223	
1304700722	Fri 05/06/11 12:52:02	2363	2127	2467	1890	2297	35	38	829	0	0	194	2099	1436	14	0	12	7	4	0	201	3028	29	2	1	150	2200	218	
1304700782	Fri 05/06/11 12:53:02	2363	2139	2465	1892	2296	34	37	824	0	719	190	2123	1432	4	0	9	0	7	0	204	3028	26	1	0	131	2195	217	
1304700842	Fri 05/06/11 12:54:02	2364	2135	2469	1903	2295	37	41	820	0	0	202	2063	1294	13	448	27	8	14	0	211	3027	32	14	9	169	2191	218	
1304700902	Fri 05/06/11 12:55:02	2364	2126	2470	1898	2294	32	34	816	0	0	156	2041	1205	29	934	24	11	16	0	143	3027	32	27	11	128	2187	208	
1304700962	Fri 05/06/11 12:56:02	2364	2150	2466	1921	2294	26	26	813	0	0	68	2145	1277	38	1042	29	5	12	0	58	3027	22	24	6	44	2184	192	
1304701022	Fri 05/06/11 12:57:02	2364	2225	2417	2058	2293	118	131	811	4	0	263	2157	706	424	1574	443	125	148	0	307	3027	92	304	80	227	2182	388	
1304701082	Fri 05/06/11 12:58:02	2363	2179	2448	1935	2287	192	267	811	38	0	271	2112	613	599	1818	739	145	220	2	322	3027	156	517	116	247	2182	487	
1304701142	Fri 05/06/11 12:59:02	2362	2145	2481	1956	2275	269	447	807	77	0	251	2041	543	883	1930	1180	223	298	2	315	3027	211	774	182	262	2178	624	
1304701202	Fri 05/06/11 13:00:02	2359	2141	2470	1934	2263	422	712	802	112	0	264	1979	586	1226	2074	1607	263	340	1	336	3028	315	1109	263	279	2173	797	
1304701262	Fri 05/06/11 13:01:02	2355	2154	2481	1958	2258	324	539	796	88	0	253	2006	620	985	1980	1264	218	290	0	293	3027	215	836	210	245	2167	855	
1304701322	Fri 05/06/11 13:02:02	2353	2152	2483	1960	2264	456	803	789	116	0	264	1974	583	1265	2093	1669	270	366	1	339	3028	309	1120	276	285	2160	915	
1304701382	Fri 05/06/11 13:03:02	2351	2144	2484	1966	2272	439	787	782	117	0	283	1983	580	1257	2071	1674	289	341	1	334	3027	285	1081	294	297	2153	977	
1304701442	Fri 05/06/11 13:04:02	2351	2130	2487	1948	2278	444	817	775	118	0	274	1955	573	1287	2080	1663	252	332	1	332	3027	313	1198	317	297	2146	995	
1304701502	Fri 05/06/11 13:05:02	2350	2122	2472	1936	2281	409	768	778	115	0	273	1959	579	1244	2062	1644	260	377	1	334	3027	302	1158	309	289	2149	994	
1304701562	Fri 05/06/11 13:06:02	2350	2110	2473	1933	2274	331	597	787	98	0	263	1959	573	1073	2002	1443	237	367	2	305	3027	253	972	229	270	2158	948	
1304701622	Fri 05/06/11 13:07:02	2349	2083	2483	1946	2278	166	266	839	50	0	208	2053	617	539	1798	762	151	200	3	230	3027	126	442	109	181	2210	820	
1304701682	Fri 05/06/11 13:08:02	2348	2074	2487	1929	2278	59	68	883	0	0	186	2112	948	143	1336	173	32	53	0	172	3027	50	101	23	170	2254	235	
1304701742	Fri 05/06/11 13:09:02	2348	2148	2471	1975	2274	124	147	896	12	0	218	2141	597	421	1631	466	118	149	0	265	3027	97	342	104	208	2267	495	
